,Movie Name,Imdb Ratings,Genre,Run Time,Director,Stars,Votes,Certificate
1542,Pyaar Ishq Aur Mohabbat (2001),4.1,"Drama, Musical, Romance",,Rajiv Rai,"Arjun Rampal,Kirti Reddy,Sunil Shetty,Aftab Shivdasani,",583,U
1543,Kaanchi (2014),4.2,"Drama, Musical, Romance",151 min,Subhash Ghai,"Mishti,Kartik Aaryan,Rishi Kapoor,Mithun Chakraborty,",581,UA
1544,Darling (III) (2007),3.8,"Drama, Horror, Romance",128 min,Ram Gopal Varma,"Fardeen Khan,Esha Deol,Isha Koppikar,Mukesh S. Bhatt,",581,
1545,Shakalaka Boom Boom (2007),2.3,"Drama, Musical, Romance",129 min,Suneel Darshan,"Bobby Deol,Upen Patel,Celina Jaitly,Kangana Ranaut,",580,
1546,Bas Itna Sa Khwaab Hai,3.8,Romance,169 min,Goldie Behl,"Rani Mukerji,Abhishek Bachchan,Sushmita Sen,Jackie Shroff,",580,
1547,Deewane (2000),4.7,"Action, Romance",164 min,Harry Baweja,"Ajay Devgn,Urmila Matondkar,Mahima Chaudhry,Paresh Rawal,",580,
1548,Tarazu (1997),4.5,"Action, Crime, Drama",144 min,Vimal Kumar,"Akshay Kumar,Sonali Bendre,Mohnish Bahl,Amrish Puri,",579,A
1549,Chatur Singh Two Star (2011),1.7,"Action, Adventure, Comedy",150 min,Ajay Chandhok,"Sanjay Dutt,Ameesha Patel,Anupam Kher,Satish Kaushik,",578,
1550,Bumm Bumm Bole (2010),6.1,"Drama, Family, Thriller",124 min,Priyadarshan,"Atul Kulkarni,Rituparna Sengupta,Darsheel Safary,Ziyah Vastani,",577,
1551,Lal Baadshah (1999),3.3,"Action, Drama",180 min,K.C. Bokadia,"Amitabh Bachchan,Manisha Koirala,Shilpa Shetty Kundra,Shakti Kapoor,",577,A
1552,Aao Wish Karein (2009),5.1,"Comedy, Family, Fantasy",140 min,Glen Barreto,"Aftab Shivdasani,Aamna Sharif,Rati Agnihotri,Tiku Talsania,",576,
1553,Thakshak (1999),5.9,"Action, Crime, Drama",163 min,Govind Nihalani,"Ajay Devgn,Tabu,Amrish Puri,Rahul Bose,",575,A
1554,Teree Sang: A Kidult Love Story (2009),6.2,"Drama, Romance",132 min,Satish Kaushik,"Ruslaan Mumtaz,Sheena Shahabadi,Rajat Kapoor,Neena Gupta,",574,
1555,Naach (2004),4.2,"Drama, Musical, Romance",150 min,Ram Gopal Varma,"Abhishek Bachchan,Antara Mali,Riteish Deshmukh,Priya Badlani,",573,A
1556,Aaj Ka Arjun (1990),4.7,"Action, Crime, Drama",164 min,K.C. Bokadia,"Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,Suresh Oberoi,",573,Unrated
1557,Deadline: Sirf 24 Ghante (2006),6.3,"Crime, Thriller",102 min,Tanveer Khan,"Rajit Kapoor,Konkona Sen Sharma,Jhanak Shukla,Irrfan Khan,",572,
1558,What are the Odds? (2019),5.3,Drama,92 min,Megha Ramaswamy,"Yashaswini Dayama,Karanvir Malhotra,Abhay Deol,Priyanka Bose,",571,16
1559,Asambhav (2004),3.4,"Action, Adventure, Drama",139 min,Rajiv Rai,"Arjun Rampal,Naseeruddin Shah,Priyanka Chopra,Singh Surendra,",571,
1560,EMI: Liya Hai To Chukana Padega (2008),4.2,"Comedy, Crime, Drama",180 min,Saurabh Kabra,"Sanjay Khanna,Sanjay Dutt,Urmila Matondkar,Malaika Arora,Arun Bakshi,",570,
1561,Gangaa Jamunaa Saraswathi (1988),4.7,"Action, Drama, Romance",187 min,Manmohan Desai,"Amitabh Bachchan,Mithun Chakraborty,Jaya Prada,Meenakshi Sheshadri,",569,
1562,Kissi Se Na Kehna (1983),7.4,"Comedy, Romance",140 min,Hrishikesh Mukherjee,"Farooq Shaikh,Deepti Naval,Utpal Dutt,Saeed Jaffrey,",568,U
1563,Dirty Politics (2015),2.5,Drama,130 min,K.C. Bokadia,"Anupam Kher,Atul Kulkarni,Awadhesh Mishra,Govind Namdeo,",567,
1564,Black & White (I) (2008),6.2,"Crime, Drama, Thriller",134 min,Subhash Ghai,"Anil Kapoor,Annurag Sinha,Shefali Shah,Arun Bakshi,",567,
1565,Wajood (1998),6.9,"Action, Crime, Drama",180 min,N. Chandra,"Nana Patekar,Madhuri Dixit,Mukul Dev,Ramya Krishnan,",567,
1566,Aunty No,4.3,"Comedy, Drama, Romance",160 min,Kirti Kumar,"Govinda,Raveena Tandon,Harish,Rohit Kumar,",566,U
1567,Ribbon (2017),6.9,"Drama, Family",106 min,Rackhee Sandilya,"Kalki Koechlin,Sumeet Vyas,Pathy Aiyar,Hempushpak Arora,",565,UA
1568,O Teri (2014),3.3,"Comedy, Drama",107 min,Umesh Bist,"Pulkit Samrat,Bilal Amrohi,Sarah Jane Dias,Mandira Bedi,",564,UA
1569,Hostel (2011),5.2,"Action, Crime, Drama",111 min,Manish Gupta,"Vatsal Sheth,Tulip Joshi,Mukesh Tiwari,Nagesh Bhonsle,",564,
1570,Kshatriya (1993),5.9,"Action, Drama, War",187 min,J.P. Dutta,"Sunil Dutt,Dharmendra,Vinod Khanna,Rakhee Gulzar,",563,
1571,Deedar (1992),4.3,"Drama, Romance",130 min,Pramod Chakravorty,"Akshay Kumar,Karisma Kapoor,Laxmikant Berde,Anjana Mumtaz,",563,
1572,Jaane Kahan Se Aayi Hai (2010),3.8,"Comedy, Drama, Fantasy",94 min,Milap Zaveri,"Priyanka Chopra,Akshay Kumar,Jacqueline Fernandez,Karan Johar,",562,
1573,Marudhar Express (2019),6.0,"Drama, Romance",106 min,Vishal Mishra,"Kunaal Roy Kapur,Tara-Alisha Berry,Rajesh Sharma,Gaurav Dixit,",559,UA
1574,Barsaat (1949),7.9,"Drama, Romance, Musical",171 min,Raj Kapoor,"Nargis,Raj Kapoor,Prem Nath,K.N. Singh,",559,A
1575,Daava (1997),4.5,"Action, Drama, Romance",145 min,Sunil Agnihotri,"Naseeruddin Shah,Akshay Kumar,Raveena Tandon,Akshay Anand,",558,A
1576,Naajayaz (1995),5.5,"Action, Drama",157 min,Mahesh Bhatt,"Naseeruddin Shah,Ajay Devgn,Juhi Chawla,Deepak Tijori,",558,UA
1577,Kismet Love Paisa Dilli (2012),4.2,"Adventure, Comedy, Crime",129 min,Sanjay M. Khanduri,"Vivek Oberoi,Mallika Sherawat,Neha Dhupia,Anshuman Jha,",556,
1578,Tera Jadoo Chal Gayaa (2000),3.0,"Musical, Romance",143 min,A. Muthu,"Abhishek Bachchan,Kirti Reddy,Sanjay Suri,Kader Khan,",555,
1579,Bhumika (1977),7.5,Drama,142 min,Shyam Benegal,"Smita Patil,Anant Nag,Naseeruddin Shah,Amrish Puri,",554,A
1580,Kuch Tum Kaho Kuch Hum Kahein (2002),5.6,"Action, Drama, Romance",171 min,K. Ravi Shankar,"Vikram Gokhale,Dinesh Hingoo,Adi Irani,Farida Jalal,",553,
1581,Holi (1985),7.5,"Comedy, Drama",120 min,Ketan Mehta,"Ashutosh Gowariker,Aamir Khan,Rahul Ranade,Sanjeev Gandhi,",553,
1582,The Last Color (2019),7.7,Drama,90 min,Vikas Khanna,"Anuj Tyagi,Vajid Ali,Ankita,Anshika,Bahadur,",552,A
1583,Money Hai Toh Honey Hai (2008),2.8,"Comedy, Drama",138 min,Ganesh Acharya,"Govinda,Manoj Bajpayee,Aftab Shivdasani,Upen Patel,",551,UA
1584,"Tom, Dick, and Harry (2006)",3.1,"Comedy, Romance",137 min,Deepak Tijori,"Rakesh Bedi,Bobby Darling,Avtar Gill,Ramesh Goyal,",551,
1585,Zaalim (1994),4.9,"Action, Drama",131 min,Sikander Bharti,"Akshay Kumar,Madhoo,Vishnuvardhan,Ranjeet,",549,
1586,Risk (2007),6.6,"Action, Crime, Drama",155 min,Vishram Sawant,"Vinod Khanna,Randeep Hooda,Tanushree Dutta,Madhuri Bhagwat,",548,A
1587,Ek Chhotisi Love Story (2002),2.9,Drama,122 min,Shashilal K. Nair,"Saroj Bhargava,Manisha Koirala,Jesse Randhawa,Aditya Seal,",548,A
1588,Rukh (2017),6.4,"Drama, Mystery",106 min,Atanu Mukherjee,"Manoj Bajpayee,Smita Tambe,Adarsh Gourav,Subhrajyoti Barat,",546,UA
1589,LoveShhuda (2016),4.4,"Comedy, Romance",133 min,Vaibhav Misra,"Girish Taurani,Navneet Kaur Dhillon,Tisca Chopra,Naveen Kasturia,",542,UA
1590,Fox (I) (2009),5.2,"Crime, Drama, Mystery",145 min,Deepak Tijori,"Arjun Rampal,Sunny Deol,Udita Goswami,Sagarika Ghatge,",542,
1591,Humko Tumse Pyaar Hai (2006),4.8,"Drama, Romance",128 min,Bunty Soorma,"Arjun Rampal,Ameesha Patel,Bobby Deol,Achint Kaur,",542,U
1592,Bhaiaji Superhit (2018),4.0,"Action, Comedy, Drama",139 min,Neeraj Pathak,"Sunny Deol,Preity Zinta,Arshad Warsi,Ameesha Patel,",541,UA
1593,Avtaar (1983),7.2,Drama,150 min,Mohan Kumar,"Rajesh Khanna,Shabana Azmi,Sujit Kumar,A.K. Hangal,",541,
1594,Khamoshi (1970),7.7,"Drama, Romance",127 min,Asit Sen,"Rajesh Khanna,Waheeda Rehman,Nasir Hussain,Snehlata,",541,
1595,Upkar (1967),7.6,"Drama, Romance, War",175 min,Manoj Kumar,"Asha Parekh,Manoj Kumar,Prem Chopra,Kanhaiyalal Chaturvedi,",540,U
1596,Dayavan (1988),6.5,"Action, Crime, Drama",173 min,Feroz Khan,"Vinod Khanna,Feroz Khan,Amala Akkineni,Amrish Puri,",540,A
1597,Jhumroo (1961),7.0,"Comedy, Drama, Musical",171 min,Shankar Mukherjee,"Kishore Kumar,Madhubala,Chanchal,Anoop Kumar,",537,
1598,Mumbai Se Aaya Mera Dost (2003),3.3,"Action, Comedy, Drama",146 min,Apoorva Lakhia,"Abhishek Bachchan,Lara Dutta,Chunky Pandey,Aditya Lakhia,",536,
1599,Amaanat (1994),4.7,"Action, Drama",140 min,Raj N. Sippy,"Sanjay Dutt,Akshay Kumar,Heera Rajgopal,Kanchan,",536,A
1600,Gali Guleiyan (2017),7.1,"Drama, Thriller",117 min,Dipesh Jain,"Manoj Bajpayee,Ranvir Shorey,Neeraj Kabi,Shahana Goswami,",535,UA
1601,Satta (2003),6.8,"Crime, Drama",153 min,Madhur Bhandarkar,"Raveena Tandon,Atul Kulkarni,Shri Vallabh Vyas,Govind Namdeo,",534,A
1602,Paandav (1995),4.1,"Action, Drama",132 min,Raj N. Sippy,"Akshay Kumar,Nandini,Prithvi,Kanchan,",534,UA
1603,Jaan (1996),4.1,"Action, Drama, Romance",170 min,Raj Kanwar,"Ajay Devgn,Twinkle Khanna,Amrish Puri,Rakhee Gulzar,",532,
1604,"Raat Gayi, Baat Gayi? (2009)",6.3,"Comedy, Drama",104 min,Saurabh Shukla,"Aamir Bashir,Anil Chaudhary,Makrand Deshpande,Neha Dhupia,",529,
1605,Khel (1992),6.3,"Comedy, Drama, Romance",152 min,Rakesh Roshan,"Aparajita,Prem Chopra,Madhuri Dixit,Vijayendra Ghatge,",529,
1606,Shalimar (1978),6.3,"Action, Adventure, Crime",137 min,Krishna Shah,"Dharmendra,Zeenat Aman,Rex Harrison,Sylvia Miles,",525,PG-13
1607,Desh Premee (1982),6.0,"Action, Comedy, Drama",165 min,Manmohan Desai,"Amitabh Bachchan,Hema Malini,Navin Nischol,Parveen Babi,",523,U
1608,Betaab (1983),6.5,"Family, Romance",162 min,Rahul Rawail,"Shammi Kapoor,Nirupa Roy,Prem Chopra,Sunny Deol,",521,UA
1609,Jamai Raja (1990),5.4,"Drama, Romance",,Kodanda Rami Reddy A.,"Hema Malini,Anil Kapoor,Madhuri Dixit,Shakti Kapoor,",521,
1610,Gour Hari Dastaan: The Freedom File (2015),7.4,"Biography, Drama",114 min,Ananth Narayan Mahadevan,"Vinay Pathak,Konkona Sen Sharma,Ranvir Shorey,Tannishtha Chatterjee,",520,U
1611,Music Teacher (2019),6.3,Drama,101 min,Sarthak Dasgupta,"Manav Kaul,Divya Dutta,Neena Gupta,Niharika Lyra Dutt,",519,
1612,I - Proud to be an Indian (2004),6.0,"Action, Crime, Drama",129 min,Puneet Sira,"Sohail Khan,Tim Lawrence,Mona Ambegaonkar,Scott Hinds,",519,A
1613,Khoya Khoya Chand (2007),6.3,"Drama, Romance",131 min,Sudhir Mishra,"Shiney Ahuja,Soha Ali Khan,Rajat Kapoor,Vinay Pathak,",517,
1614,Nishant (1975),7.6,"Crime, Drama",140 min,Shyam Benegal,"Girish Karnad,Shabana Azmi,Anant Nag,Amrish Puri,",516,A
1615,Chamku (2008),4.0,"Action, Crime, Thriller",105 min,Kabeer Kaushik,"Bobby Deol,Priyanka Chopra,Irrfan Khan,Akhilendra Mishra,",515,A
1616,Chalo Ishq Ladaaye (2002),4.4,"Action, Comedy, Romance",140 min,Aziz Sejawal,"Govinda,Kader Khan,Rani Mukerji,Zohra Sehgal,",515,
1617,Mere Apne (1971),7.4,Drama,164 min,Gulzar,"Meena Kumari,Vinod Khanna,Shatrughan Sinha,Sumita Sanyal,",515,
1618,Gunga Jumna (1961),7.7,"Action, Drama, Musical",178 min,Nitin Bose,"Dilip Kumar,Vyjayanthimala,Nasir Khan,Azra,",515,
1619,Ajab Gazabb Love (2012),4.2,"Comedy, Romance",116 min,Sanjay Gadhvi,"Jackky Bhagnani,Nidhi Subbaiah,Darshan Jariwala,Kirron Kher,",514,
1620,Lahore (2010),6.3,"Action, Drama, Sport",145 min,Sanjay Puran Singh Chauhan,"Farooq Shaikh,Nafisa Ali,Aanaahad,Sabyasachi Chakrabarty,",513,U
1621,Ashaant (1993),5.2,"Action, Thriller",141 min,Keshu Ramsay,"Akshay Kumar,Vishnuvardhan,Ashwini Bhave,Mamta Kulkarni,",513,U
1622,Ascharyachakit! (2018),4.9,"Drama, Romance",90 min,Samit Kakkad,"Priyanka Bose,Vaibhav Raj Gupta,Ankit Raaj,Anangsha Biswas,",512,18
1623,Maidan-E-Jung (1995),4.3,"Action, Drama",155 min,K.C. Bokadia,"Dharmendra,Akshay Kumar,Karisma Kapoor,Jaya Prada,",512,A
1624,Duvidha (1973),7.0,"Drama, Fantasy, Romance",82 min,Mani Kaul,"Hardan,Manohar Lalas,Ravi Menon,Raisa Padamsee,",512,
1625,Speed (2007),2.9,"Action, Crime, Thriller",102 min,Vikram Bhatt,"Urmila Matondkar,Sanjay Suri,Zayed Khan,Aftab Shivdasani,",511,
1626,Junoon (1992),5.6,"Drama, Horror, Musical",123 min,Mahesh Bhatt,"Rahul Roy,Pooja Bhatt,Avinash Wadhawan,Tom Alter,",511,UA
1627,Main Madhuri Dixit Banna Chahti Hoon! (2003),6.0,"Drama, Comedy",,Chandan Arora,"Antara Mali,Rajpal Yadav,Asif Basra,Rita Bhaduri,",509,
1628,Bhoot Returns (2012),2.5,"Horror, Mystery, Thriller",85 min,Ram Gopal Varma,"J.D. Chakravarthi,Madhu Shalini,Alayana Sharma,Nitin Jadhav,",508,A
1629,Kartoos (1999),5.1,"Action, Thriller",124 min,Mahesh Bhatt,"Sanjay Dutt,Jackie Shroff,Manisha Koirala,Gulshan Grover,",508,A
1630,Dhund (1973),7.2,"Drama, Mystery, Thriller",130 min,B.R. Chopra,"Navin Nischol,Zeenat Aman,Sanjay Khan,Danny Denzongpa,",508,
1631,Champion (2000),4.2,"Action, Comedy, Drama",140 min,Padam Kumar,"Jana Sue Memel,Sunny Deol,Prasant Samadhar,Manisha Koirala,Rahul Dev,",506,A
1632,Mr Joe B,3.6,"Action, Comedy, Mystery",130 min,Samir Tewari,"Arshad Warsi,Soha Ali Khan,Javed Jaffrey,Shakti Kapoor,",505,UA
1633,Mastram (2013),4.8,"Biography, Drama",98 min,Akhilesh Jaiswal,"Dhwani Gautam,Rahul Bagga,Tara-Alisha Berry,Aakash Dahiya,Istiyak Khan,",504,A
1634,Hogi Pyaar Ki Jeet (1999),4.2,"Action, Comedy, Drama",180 min,P. Vasu,"Ajay Devgn,Neha,Arshad Warsi,Prithvi,",503,
1635,Paying Guests (2009),4.2,"Comedy, Drama",109 min,Paritosh Painter,"Shreyas Talpade,Javed Jaffrey,Aashish Chaudhary,Vatsal Sheth,",502,
1636,Manthan (1976),7.7,Drama,134 min,Shyam Benegal,"Girish Karnad,Smita Patil,Naseeruddin Shah,Anant Nag,",502,
1637,Loha (1997),5.6,Action,160 min,Kanti Shah,"Dharmendra,Mithun Chakraborty,Govinda,Manisha Koirala,",500,A
1638,Rang Birangi (1983),7.2,Comedy,180 min,Hrishikesh Mukherjee,"Amol Palekar,Parveen Babi,Farooq Shaikh,Deepti Naval,",500,
1639,Narasimha Naidu (2001),6.9,"Action, Drama",161 min,Gopal B.,"Nandamuri Balakrishna,Simran,Preeti Jhangiani,Achyuth,",499,
1640,Alibaba Aur 40 Chor (1980),6.2,"Action, Adventure, Family",153 min,Latif Faiziyev,"Umesh Mehra,Dharmendra,Hema Malini,Zeenat Aman,Prem Chopra,",498,
1641,Yeh Suhaagraat Impossible (2019),8.7,Comedy,92 min,Abhinav Thakur,"Preetika Chauhan,Aarav Mavi,Aloknath Pathak,Pratap Saurabh,",497,A
1642,3 AM: A Paranormal Experience (2014),5.1,"Horror, Romance",103 min,Vishal Mahadkar,"Salil Acharya,Kavin Dave,Anindita Nayar,Rannvijay Singh,",497,
1643,Bas Ek Pal (2006),5.9,"Drama, Romance, Thriller",150 min,Onir,"Juhi Chawla,Urmila Matondkar,Jimmy Sheirgill,Sanjay Suri,",496,A
1644,Ekkees Toppon Ki Salaami (2014),6.1,Comedy,140 min,Ravindra Gautam,"Anupam Kher,Neha Dhupia,Divyendu Sharma,Manu Rishi Chadha,",494,
1645,Kayda Kanoon (1993),5.0,"Action, Crime, Drama",150 min,Pradeep Maini,"Pradeep Mani,Akshay Kumar,Sudesh Berry,Ashwini Bhave,Anupam Kher,",494,UA
1646,Loafer (1996),5.1,"Action, Comedy, Romance",160 min,David Dhawan,"Anil Kapoor,Juhi Chawla,Kulbhushan Kharbanda,Farida Jalal,",493,A
1647,Prem Aggan (1998),1.7,"Drama, Romance",168 min,Feroz Khan,"Fardeen Khan,Meghna Kothari,Sameer Malhotra,Sanjay Bhatia,",492,UA
1648,Daraar (1996),5.5,"Action, Drama, Romance",105 min,Abbas Alibhai Burmawalla,"Mastan Alibhai Burmawalla,Rishi Kapoor,Juhi Chawla,Arbaaz Khan,Sushma Seth,",491,UA
1649,My Client's Wife (2020),6.1,"Mystery, Thriller",106 min,Prabhakar Meena Bhaskar Pant,"Sharib Hashmi,Anjali Patil,Vishal Om Prakash,Gireesh Sahdev,",489,A
1650,Junoon (1979),7.6,Drama,141 min,Shyam Benegal,"Shashi Kapoor,Nafisa Ali,Shabana Azmi,Naseeruddin Shah,",489,
1651,Hatya: The Murder (2004),4.2,"Action, Crime, Drama",131 min,Kader Kashmiri,"Akshay Kumar,Varsha Usgaonkar,Navin Nischol,Reema Lagoo,",487,UA
1652,Kalyug (1981),7.8,Drama,152 min,Shyam Benegal,"Shashi Kapoor,Rekha,Raj Babbar,Kulbhushan Kharbanda,",487,U
1653,Maan Gaye Mughall-E-Azam (2008),3.1,"Comedy, Crime, Drama",137 min,Sanjay Chhel,"Mallika Sherawat,Rahul Bose,Paresh Rawal,Kay Kay Menon,",486,UA
1654,Phoonk 2 (2010),3.1,"Drama, Horror, Mystery",110 min,Milind Gadagkar,"Sudeep,Amruta Khanvilkar,Ahsaas Channa,Anu Ansari,",484,A
1655,Doli Saja Ke Rakhna (1998),6.4,"Drama, Romance",170 min,Priyadarshan,"Akshaye Khanna,Jyotika,Anupam Kher,Moushumi Chatterjee,",484,
1656,Chandra Mukhi (1993),3.7,"Comedy, Fantasy, Romance",152 min,Debaloy Dey,"Maya Alagh,Tinnu Anand,Mohnish Bahl,Avtar Gill,",484,U
1657,Veerey Ki Wedding (2018),2.8,"Comedy, Romance",131 min,Ashu Trikha,"Pulkit Samrat,Jimmy Sheirgill,Kriti Kharbanda,Satish Kaushik,",483,UA
1658,Dil Ki Baazi (1993),5.3,"Action, Drama",162 min,Anil Ganguly,"Rakhee Gulzar,Avinash Wadhawan,Akshay Kumar,Ayesha Jhulka,",483,U
1659,Just Married: Marriage Was Only the Beginning! (2007),5.3,"Comedy, Drama, Romance",135 min,Meghna Gulzar,"Fardeen Khan,Esha Deol,Neelima Azim,Mukul Dev,",481,
1660,Hum Tum Pe Marte Hain (1999),5.3,"Comedy, Drama, Romance",165 min,Nabh Kumar 'Raju',"Govinda,Urmila Matondkar,Dimple Kapadia,Paresh Rawal,",480,
1661,Doraemon: Nobita no shin makai daibôken (2007),7.0,"Animation, Adventure, Comedy",112 min,Yukiyo Teramoto,"Wasabi Mizuta,Megumi Ohara,Yumi Kakazu,Subaru Kimura,",478,
1662,Nehlle Pe Dehlla (2007),3.7,"Action, Comedy, Crime",125 min,Ajay Chandhok,"Sanjay Dutt,Bipasha Basu,Saif Ali Khan,Kim Sharma,",478,
1663,Manjunath (2014),7.2,"Biography, Drama",130 min,Sandeep A. Varma,"Anjori Alagh,Karan Ashar,Aarun D. Baliean,Asif Basra,",477,
1664,Andaz (1949),7.3,"Musical, Drama, Crime",148 min,Mehboob Khan,"Nargis,Dilip Kumar,V.H. Desai,Cuckoo,",476,U
1665,The Dark Side of Life: Mumbai City (2018),6.0,Drama,125 min,Tariq Khan,"Avii,Mahesh Bhatt,Sayed Gul,Irfanouzzaman,",475,UA
1666,Victory (I) (2009),3.7,"Drama, Sport",160 min,Ajit Pal Mangat,"Harman Baweja,Allan Border,Mike Hussey,Simon Jones,",475,
1667,Calcutta Mail (2003),5.7,"Drama, Mystery, Thriller",128 min,Sudhir Mishra,"Anil Kapoor,Rani Mukerji,Manisha Koirala,Satish Kaushik,",475,
1668,Purana Mandir (1984),6.3,"Comedy, Drama, Horror",144 min,Shyam Ramsay,"Tulsi Ramsay,Mohnish Bahl,Arti Gupta,Puneet Issar,Sadashiv Amrapurkar,",475,A
1669,Kashmir Ki Kali (1964),7.2,"Comedy, Musical, Romance",168 min,Shakti Samanta,"Shammi Kapoor,Sharmila Tagore,Pran,Nasir Hussain,",474,
1670,Nazar Ke Samne (1995),4.7,"Action, Crime, Drama",96 min,Jagdish A. Sharma,"Akshay Kumar,Farheen,Ekta Sohini,Mukesh Khanna,",473,UA
1671,Tere Mere Sapne (1996),6.2,"Action, Comedy, Drama",146 min,Joy Augustine,"Chandrachur Singh,Arshad Warsi,Priya Gill,Simran,",473,U
1672,Half Ticket (1962),7.4,"Musical, Comedy, Romance",168 min,Kalidas,"Kishore Kumar,Madhubala,Pran,Shammi,",473,U
1673,Mr,7.2,"Comedy, Musical, Romance",157 min,Guru Dutt,"Madhubala,Guru Dutt,Lalita Pawar,Johnny Walker,",473,U
1674,Kamasutra 3D (2013),6.3,"Drama, Romance",110 min,Rupesh Paul,"Abha Paul,Mohan Kapur,Makrand Deshpande,Salim Kumar,",472,A
1675,Chaalis Chauraasi (2012),6.1,"Comedy, Crime",120 min,Hriday Shetty,"Naseeruddin Shah,Kay Kay Menon,Atul Kulkarni,Ravi Kishan,",470,
1676,Jurm (2005),5.4,"Crime, Drama, Mystery",150 min,Vikram Bhatt,"Kamal Adib,Bobby Deol,Lara Dutta,Milind Gunaji,",470,A
1677,Jaadugar (1989),4.1,"Comedy, Fantasy",173 min,Prakash Mehra,"Amitabh Bachchan,Jaya Prada,Amrita Singh,Pran,",469,
1678,Hum Kisise Kum Naheen (1977),7.2,"Action, Comedy, Drama",169 min,Nasir Hussain,"Rishi Kapoor,Tariq,Kaajal Kiran,Amjad Khan,",467,U
1679,Mohabbat (1997),5.4,Romance,180 min,Reema Rakesh Nath,"Madhuri Dixit,Sanjay Kapoor,Akshaye Khanna,Farooq Shaikh,",466,
1680,Warrior Savitri (2016),5.5,"Action, Thriller",136 min,Param Gill,"Niharica Raizada,Rajat Barmecha,Om Puri,Lucy Pinder,",465,A
1681,Rog (2005),5.2,"Mystery, Romance, Thriller",115 min,Himanshu Brahmbhatt,"Irrfan Khan,Ilene Hamann,Himanshu Malik,Suhel Seth,",465,A
1682,Sur: The Melody of Life (2002),6.5,"Drama, Musical, Romance",136 min,Tanuja Chandra,"Lucky Ali,Simone Singh,Achint Kaur,Ehsan Khan,",464,
1683,Rudaali (1993),7.2,Drama,128 min,Kalpana Lajmi,"Rakhee Gulzar,Dimple Kapadia,Raj Babbar,Raghuvir Yadav,",464,U
1684,Saaheb (1985),7.2,Drama,150 min,Anil Ganguly,"Rakhee Gulzar,Anil Kapoor,Amrita Singh,Utpal Dutt,",464,
1685,Dil Diya Hai (2006),3.5,"Drama, Romance, Thriller",121 min,Aditya Datt,"Emraan Hashmi,Ashmit Patel,Geeta Basra,Mithun Chakraborty,",463,A
1686,Khel (2003),4.0,"Action, Crime, Drama",174 min,Yusuf Khan,"Sunny Deol,Sunil Shetty,Ajay Jadeja,Celina Jaitly,",463,
1687,My Name Is Anthony Gonsalves (2008),3.5,"Action, Comedy, Crime",,Eeshwar Nivas,"Nikhil Dwivedi,Amrita Rao,Mithun Chakraborty,Anupam Kher,",462,
1688,Chori Chori (1956),7.8,"Comedy, Musical, Romance",158 min,Anant Thakur,"Nargis,Raj Kapoor,Gope,Master Bhagwan,",462,U
1689,Junglee (1961),7.3,"Comedy, Drama, Musical",139 min,Subodh Mukherji,"Shammi Kapoor,Saira Banu,Shashikala,Anoop Kumar,",461,
1690,Chura Liyaa Hai Tumne (2003),3.7,"Action, Drama, Mystery",143 min,Sangeeth Sivan,"Zayed Khan,Esha Deol,Gulshan Grover,Rakhi Sawant,",459,
1691,Ram Balram (I) (1980),6.3,"Action, Comedy, Drama",169 min,Vijay Anand,"Dharmendra,Amitabh Bachchan,Zeenat Aman,Rekha,",459,U
1692,Mahabharat (2013),5.4,"Animation, Action, Adventure",105 min,Amaan Khan,"Amitabh Bachchan,Ajay Devgn,Vidya Balan,Sunny Deol,",458,U
1693,Jawani Diwani: A Youthful Joyride (2006),2.9,Romance,111 min,Manish Sharma,"Emraan Hashmi,Celina Jaitly,Hrishitaa Bhatt,Mahesh Manjrekar,",458,
1694,Ghulami (I) (1985),7.2,"Action, Drama",199 min,J.P. Dutta,"Dharmendra,Mithun Chakraborty,Naseeruddin Shah,Reena Roy,",458,U
1695,Mr Ya Miss (2005),3.6,"Comedy, Fantasy",136 min,Antara Mali,"Satchit Puranik,Antara Mali,Riteish Deshmukh,Divya Dutta,Aftab Shivdasani,",456,U
1696,Tathastu (2006),4.5,"Crime, Drama, Thriller",113 min,Anubhav Sinha,"Sanjay Dutt,Ameesha Patel,Jaya Prada,Gulshan Grover,",456,
1697,Shakeela (2020),3.2,"Biography, Drama",126 min,Indrajit Lankesh,"Pankaj Tripathi,Richa Chadha,Rajeev Pillai,Kajol Chugh,",454,A
1698,Doraemon: Nobita no Taiyô'ô densetsu (2000),7.0,"Animation, Adventure, Comedy",93 min,Tsutomu Shibayama,"Nobuyo Ôyama,Noriko Ohara,Michiko Nomura,Kaneta Kimotsuki,",453,
1699,Bazaar (1982),7.3,"Drama, Family",120 min,Sagar Sarhadi,"Farooq Shaikh,Smita Patil,Naseeruddin Shah,Supriya Pathak,",453,
1700,Chanakya (2019),5.4,"Action, Thriller",147 min,Thiru,"Zareen Khan,Nassar,Mehreen Pirzada,Tottempudi Gopichand,",451,UA
1701,Kaun Kitney Paani Mein (2015),6.1,"Comedy, Drama, Family",112 min,Nila Madhab Panda,"Kunal Kapoor,Radhika Apte,Saurabh Shukla,Gulshan Grover,",451,
1702,Heartless (2014),5.1,"Drama, Family, Romance",131 min,Shekhar Suman,"Adhyayan Suman,Ariana Ayam,Deepti Naval,Om Puri,",451,UA
